account_id,geo_match_count,geo_under_500_count,geo_between_501_1000_count,geo_between_1001_1599_count,geo_between_1600_1800_count,geo_proximity_score,connections,matched_locations,memo_values
ACCT01863,3,1,0,1,1,15,3,"Normal non-reference transaction location; Badiraguato, Sinaloa, Mexico",3
ACCT01012,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02387,3,1,2,0,0,24,3,Normal non-reference transaction location,3
ACCT01013,2,0,1,1,0,10,2,Normal non-reference transaction location,2
ACCT01016,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02112,2,1,1,0,0,17,2,"Normal non-reference transaction location; Manzanillo, Colima, Mexico",2
ACCT01017,1,0,0,1,0,3,1,"216 Zhongshan East Rd, Shijiazhuang, Hebei, China",1
ACCT01749,2,0,1,1,0,10,2,"216 Zhongshan East Rd, Shijiazhuang, Hebei, China; Normal non-reference transaction location",2
ACCT01019,2,0,1,1,0,10,2,Normal non-reference transaction location,2
ACCT02145,2,1,0,1,0,13,3,"Normal non-reference transaction location; Matamoros, Tamaulipas, Mexico",3
ACCT01022,1,0,0,1,0,3,1,"Manzanillo, Colima, Mexico",1
ACCT02257,2,0,1,1,0,10,2,"Henan Ruiju Biotechnology, Zhengzhou, Henan, China; Manzanillo, Colima, Mexico",2
ACCT01023,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02133,2,0,1,0,1,9,2,"Normal non-reference transaction location; Hanhong Medicine Technology Company, Wuhan, China",2
ACCT01025,2,0,0,1,1,5,2,"Normal non-reference transaction location; Hebei Blvd, Zhengding, Shijiazhuang, Hebei, China",2
ACCT01410,2,0,1,0,1,9,2,Normal non-reference transaction location,2
ACCT01026,1,1,0,0,0,10,1,"San Ysidro Blvd, San Diego, CA",1
ACCT02376,2,1,0,1,0,13,2,"San Ysidro Blvd, San Diego, CA; Normal non-reference transaction location",2
ACCT01027,0,0,0,0,0,0,1,,1
ACCT01400,1,0,0,1,0,3,2,Normal non-reference transaction location,2
ACCT01028,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT01502,1,1,0,0,0,10,2,Normal non-reference transaction location,2
ACCT01029,2,0,2,0,0,14,2,"Anliang Dongyi Financial Plaza, Hefei, Anhui, China; Badiraguato, Sinaloa, Mexico",2
ACCT02270,4,1,2,1,0,27,4,"Normal non-reference transaction location; Anliang Dongyi Financial Plaza, Hefei, Anhui, China",4
ACCT01030,2,0,0,2,0,6,2,"Normal non-reference transaction location; Lincoln/Juarez Bridge, Laredo, TX",2
ACCT01487,2,1,0,1,0,13,2,Normal non-reference transaction location,1
ACCT01031,2,1,0,1,0,13,2,"Normal non-reference transaction location; Lazaro Cardenas, Michoacan, Mexico",2
ACCT01556,3,1,2,0,0,24,4,Normal non-reference transaction location,3
ACCT01032,1,0,0,0,1,2,2,"Brownsville, TX",2
ACCT01033,3,3,0,0,0,30,3,"Normal non-reference transaction location; Lincoln/Juarez Bridge, Laredo, TX",2
ACCT01035,1,0,1,0,0,7,1,"Blvd Dolores del Rio No. 704, Queretaro",1
ACCT01079,2,0,2,0,0,14,3,"Normal non-reference transaction location; Manzanillo, Colima, Mexico",3
ACCT01037,4,1,1,1,1,22,4,"Normal non-reference transaction location; 111 Jalnidhi Complex, Opp. Bahumali Building, Surat, Gujarat 395001; San Luis, AZ",4
ACCT01038,3,1,0,1,1,15,3,Normal non-reference transaction location,3
ACCT01039,2,1,1,0,0,17,2,Normal non-reference transaction location,2
ACCT01202,3,0,1,0,2,11,3,Normal non-reference transaction location,3
ACCT01040,1,0,0,0,1,2,1,Normal non-reference transaction location,1
ACCT01041,1,1,0,0,0,10,1,"PRC Corridor to Sinaloa, Mexico Corridor",1
ACCT01867,3,2,0,0,1,22,3,"Mexicali, Baja California, Mexico; Normal non-reference transaction location; PRC Corridor to Sinaloa, Mexico Corridor",3
ACCT01042,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT01044,1,0,1,0,0,7,1,"San Ysidro Blvd, San Diego, CA",1
ACCT01045,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT01046,1,1,0,0,0,10,3,Normal non-reference transaction location,3
ACCT01048,1,1,0,0,0,10,1,"Henan Ruiju Biotechnology, Zhengzhou, Henan, China",1
ACCT01049,1,0,0,0,1,2,1,"San Ysidro Blvd, San Diego, CA",1
ACCT02090,2,0,0,0,2,4,2,"San Ysidro Blvd, San Diego, CA; Normal non-reference transaction location",2
ACCT01050,2,0,0,2,0,6,2,"Normal non-reference transaction location; PRC Corridor to Sinaloa, Mexico Corridor",2
ACCT01051,1,1,0,0,0,10,1,"Rancho la Lagunita, Mezquital, Durango",1
ACCT01053,1,0,0,1,0,3,1,"Lincoln/Juarez Bridge, Laredo, TX",1
ACCT01054,1,0,1,0,0,7,2,Normal non-reference transaction location,2
ACCT01055,2,0,0,1,1,5,2,Normal non-reference transaction location,2
ACCT01056,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT02285,3,0,1,1,1,12,3,Normal non-reference transaction location,3
ACCT01057,1,0,0,1,0,3,1,"7141 Office City Dr, Houston, TX",1
ACCT01059,1,0,0,1,0,3,2,Normal non-reference transaction location,2
ACCT01061,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT01062,2,0,1,1,0,10,2,Normal non-reference transaction location,2
ACCT02089,3,1,0,1,1,15,3,Normal non-reference transaction location,2
ACCT01065,0,0,0,0,0,0,1,,1
ACCT01608,1,0,0,1,0,3,3,Normal non-reference transaction location,3
ACCT01067,3,0,0,2,1,8,3,Normal non-reference transaction location,3
ACCT01069,0,0,0,0,0,0,1,,1
ACCT01212,0,0,0,0,0,0,2,,2
ACCT01070,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT01821,2,2,0,0,0,20,2,Normal non-reference transaction location,2
ACCT02295,2,1,0,1,0,13,2,Normal non-reference transaction location,2
ACCT01076,4,1,2,0,1,26,4,"Normal non-reference transaction location; Bridge of the Americas Port Entry, El Paso, TX; Tamazula de Gordiano, Jalisco, Mexico",4
ACCT02052,2,1,1,0,0,17,2,"Normal non-reference transaction location; Juarez, Chihuahua, Mexico",2
ACCT01077,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT01981,4,1,2,1,0,27,4,"Normal non-reference transaction location; Tamazula de Gordiano, Jalisco, Mexico",3
ACCT01078,2,2,0,0,0,20,2,Normal non-reference transaction location,2
ACCT02064,3,0,3,0,0,21,3,"Normal non-reference transaction location; Bay of Campeche, Veracruz, Mexico",3
ACCT01080,1,0,1,0,0,7,1,"Bay of Campeche, Veracruz, Mexico",1
ACCT01081,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT01985,2,1,0,0,1,12,2,Normal non-reference transaction location,2
ACCT01082,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT01083,0,0,0,0,0,0,1,,1
ACCT01084,1,1,0,0,0,10,2,Normal non-reference transaction location,2
ACCT01086,1,0,0,1,0,3,2,Normal non-reference transaction location,2
ACCT01085,1,0,0,1,0,3,2,"Veracruz de Ignacio de la Llave, Mexico",2
ACCT01820,1,0,0,1,0,3,2,"Veracruz de Ignacio de la Llave, Mexico",2
ACCT01087,3,0,2,1,0,17,4,Normal non-reference transaction location,3
ACCT01089,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT01090,3,1,0,0,2,14,3,"Normal non-reference transaction location; Bay of Campeche, Veracruz, Mexico",2
ACCT02026,2,1,1,0,0,17,2,Normal non-reference transaction location,2
ACCT01957,3,1,0,1,1,15,3,"San Ysidro Blvd, San Diego, CA; 5900 Highway 225, Deer Park, TX; Normal non-reference transaction location",3
ACCT01092,4,2,0,2,0,26,4,"Normal non-reference transaction location; Yanking Blvd, Jiangtan, Jiang'an District, Wuhan, China",3
ACCT02104,2,1,0,1,0,13,3,"Normal non-reference transaction location; Yanking Blvd, Jiangtan, Jiang'an District, Wuhan, China",3
ACCT01093,2,0,1,1,0,10,2,"Normal non-reference transaction location; Anliang Dongyi Financial Plaza, Hefei, Anhui, China",2
ACCT01862,3,1,2,0,0,24,3,Normal non-reference transaction location,3
ACCT01095,2,1,0,1,0,13,2,Normal non-reference transaction location,2
ACCT01553,1,1,0,0,0,10,2,Normal non-reference transaction location,2
ACCT01097,2,0,0,2,0,6,3,Normal non-reference transaction location,3
ACCT02141,2,0,1,1,0,10,2,Normal non-reference transaction location,2
ACCT01098,1,0,1,0,0,7,1,"216 Zhongshan East Rd, Shijiazhuang, Hebei, China",1
ACCT01648,2,0,1,1,0,10,2,"216 Zhongshan East Rd, Shijiazhuang, Hebei, China; Normal non-reference transaction location",2
ACCT01099,3,0,3,0,0,21,3,"Normal non-reference transaction location; 7141 Office City Dr, Houston, TX; San Ysidro Blvd, San Diego, CA",3
ACCT01729,3,0,2,1,0,17,3,"Normal non-reference transaction location; 7141 Office City Dr, Houston, TX",3
ACCT01101,2,0,1,1,0,10,2,Normal non-reference transaction location,1
ACCT01102,2,0,1,0,1,9,3,Normal non-reference transaction location,3
ACCT01521,2,1,0,0,1,12,2,Normal non-reference transaction location,2
ACCT01103,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT02015,2,0,0,1,1,5,2,"216 Zhongshan East Rd, Shijiazhuang, Hebei, China; Juarez, Chihuahua, Mexico",2
ACCT01106,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT01107,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT01108,2,0,0,1,1,5,2,Normal non-reference transaction location,2
ACCT01109,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT01110,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT01111,1,0,1,0,0,7,1,"111 Jalnidhi Complex, Opp. Bahumali Building, Surat, Gujarat 395001",1
ACCT01112,0,0,0,0,0,0,1,,1
ACCT01113,2,1,0,0,1,12,2,"Normal non-reference transaction location; PRC Corridor to Sinaloa, Mexico Corridor",2
ACCT01516,2,0,0,1,1,5,2,"Normal non-reference transaction location; PRC Corridor to Sinaloa, Mexico Corridor",2
ACCT01114,2,0,2,0,0,14,2,Normal non-reference transaction location,2
ACCT01115,0,0,0,0,0,0,1,,1
ACCT01484,3,2,1,0,0,27,3,Normal non-reference transaction location,3
ACCT01117,1,0,1,0,0,7,1,"Mexicali, Baja California, Mexico",1
ACCT01118,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT01119,1,1,0,0,0,10,2,Normal non-reference transaction location,2
ACCT02422,1,0,1,0,0,7,2,Normal non-reference transaction location,2
ACCT01120,1,0,1,0,0,7,2,Normal non-reference transaction location,2
ACCT02381,2,2,0,0,0,20,2,Normal non-reference transaction location,2
ACCT01122,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02312,3,0,2,1,0,17,3,"Normal non-reference transaction location; Jiangsu Bangdeya New Material Technology Company, Changzhou, China",3
ACCT01123,1,0,1,0,0,7,1,"2350 N Sam Houston Parkway East, Houston, TX",1
ACCT01124,1,0,0,0,1,2,1,Normal non-reference transaction location,1
ACCT02306,2,0,1,0,1,9,2,"Normal non-reference transaction location; Bachigualato, Culiacan, Sinaloa",2
ACCT02358,2,0,0,2,0,6,2,Normal non-reference transaction location,2
ACCT01126,2,0,2,0,0,14,2,"Normal non-reference transaction location; Badiraguato, Sinaloa, Mexico",2
ACCT02040,2,1,1,0,0,17,2,Normal non-reference transaction location,2
ACCT01127,1,0,1,0,0,7,1,"Altamira, Tamaulipas, Mexico",1
ACCT01870,3,0,2,0,1,16,3,"Bridge of the Americas Port Entry, El Paso, TX; Altamira, Tamaulipas, Mexico; PRC to Sinaloa Corridor",3
ACCT01128,2,1,1,0,0,17,2,Normal non-reference transaction location,2
ACCT01130,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02058,2,1,1,0,0,17,2,Normal non-reference transaction location,2
ACCT01132,2,2,0,0,0,20,2,Normal non-reference transaction location,2
ACCT01133,4,1,1,1,1,22,4,"Normal non-reference transaction location; Henan Ruiju Biotechnology, Zhengzhou, Henan, China; Lazaro Cardenas, Michoacan, Mexico",3
ACCT02267,0,0,0,0,0,0,2,,2
ACCT01135,1,0,0,1,0,3,1,"Veracruz de Ignacio de la Llave, Mexico",1
ACCT01137,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT01138,2,2,0,0,0,20,2,Normal non-reference transaction location,2
ACCT01509,2,1,0,0,1,12,3,Normal non-reference transaction location,2
ACCT01139,1,0,0,1,0,3,1,"Manzanillo, Colima, Mexico",1
ACCT01478,3,1,1,1,0,20,3,"Normal non-reference transaction location; Manzanillo, Colima, Mexico",3
ACCT01753,3,2,1,0,0,27,3,"Normal non-reference transaction location; Jiangsu Bangdeya New Material Technology Company, Changzhou, China; Anliang Dongyi Financial Plaza, Hefei, Anhui, China",3
ACCT01141,2,0,0,2,0,6,2,Normal non-reference transaction location,2
ACCT01834,2,1,0,1,0,13,2,"Normal non-reference transaction location; Hebei Blvd, Zhengding, Shijiazhuang, Hebei, China",2
ACCT01143,2,1,0,1,0,13,2,Normal non-reference transaction location,2
ACCT01144,3,0,2,0,1,16,4,Normal non-reference transaction location,4
ACCT01145,1,0,0,1,0,3,1,"Lincoln/Juarez Bridge, Laredo, TX",1
ACCT01147,1,1,0,0,0,10,1,"Bay of Campeche, Veracruz, Mexico",1
ACCT02214,2,2,0,0,0,20,2,"Normal non-reference transaction location; Bay of Campeche, Veracruz, Mexico",2
ACCT01148,2,0,1,1,0,10,2,"Normal non-reference transaction location; San Luis, AZ",2
ACCT01149,1,0,0,0,1,2,1,Normal non-reference transaction location,1
ACCT01150,3,1,2,0,0,24,3,"Normal non-reference transaction location; Hanhong Medicine Technology Company, Wuhan, China",3
ACCT01152,1,0,1,0,0,7,2,Normal non-reference transaction location,2
ACCT01153,3,2,0,0,1,22,3,Normal non-reference transaction location,3
ACCT02348,2,1,0,0,1,12,2,Normal non-reference transaction location,2
ACCT01154,1,0,0,0,1,2,1,Normal non-reference transaction location,1
ACCT01155,2,0,0,2,0,6,2,Normal non-reference transaction location,2
ACCT01156,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT01175,3,0,3,0,0,21,3,Normal non-reference transaction location,3
ACCT01157,2,0,1,1,0,10,2,"Normal non-reference transaction location; Bridge of the Americas Port Entry, El Paso, TX",2
ACCT01158,1,0,0,1,0,3,2,Normal non-reference transaction location,2
ACCT02119,2,0,0,1,1,5,2,Normal non-reference transaction location,1
ACCT01159,1,0,0,0,1,2,1,"Lazaro Cardenas Port, Michoacan, Mexico",1
ACCT01164,2,1,0,0,1,12,2,"Paseo International South, San Diego, CA; Lazaro Cardenas Port, Michoacan, Mexico",2
ACCT01160,1,0,0,0,1,2,1,Normal non-reference transaction location,1
ACCT01901,3,1,0,1,1,15,3,"Normal non-reference transaction location; Hanhong Medicine Technology Company, Wuhan, China; Altamira, Tamaulipas, Mexico",3
ACCT01161,2,1,0,1,0,13,2,"Normal non-reference transaction location; Anliang Dongyi Financial Plaza, Hefei, Anhui, China",2
ACCT01822,3,1,1,1,0,20,4,"Normal non-reference transaction location; Yanking Blvd, Jiangtan, Jiang'an District, Wuhan, China",4
ACCT01163,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT01816,2,0,1,1,0,10,2,"Normal non-reference transaction location; Jiangsu Bangdeya New Material Technology Company, Changzhou, China",2
ACCT02335,2,0,1,0,1,9,2,"Xiamen Section, China Pilot Free Trade Zone; Bay of Campeche, Veracruz, Mexico",2
ACCT01167,1,0,0,0,1,2,1,Normal non-reference transaction location,1
ACCT01170,3,2,0,0,1,22,3,"Normal non-reference transaction location; Paseo International South, San Diego, CA",3
ACCT02499,2,1,1,0,0,17,2,"Normal non-reference transaction location; Paseo International South, San Diego, CA",2
ACCT01171,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT01172,1,0,0,0,1,2,1,"Hanhong Medicine Technology Company, Wuhan, China",1
ACCT01173,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02076,2,1,1,0,0,17,2,Normal non-reference transaction location,2
ACCT01174,1,0,1,0,0,7,1,"Mexicali, Baja California, Mexico",1
ACCT01998,2,1,1,0,0,17,3,"Mexicali, Baja California, Mexico; Normal non-reference transaction location",3
ACCT01176,2,1,1,0,0,17,2,Normal non-reference transaction location,2
ACCT01177,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT01178,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT01179,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT01181,3,0,1,1,1,12,3,Normal non-reference transaction location,3
ACCT01182,2,0,0,2,0,6,2,"Normal non-reference transaction location; 5900 Highway 225, Deer Park, TX",1
ACCT01183,2,1,1,0,0,17,3,Normal non-reference transaction location,3
ACCT01184,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT01188,1,1,0,0,0,10,2,Normal non-reference transaction location,2
ACCT01189,1,0,0,0,1,2,1,Normal non-reference transaction location,1
ACCT01646,2,0,1,0,1,9,2,Normal non-reference transaction location,2
ACCT01191,1,1,0,0,0,10,1,"Bay of Campeche, Veracruz, Mexico",1
ACCT02492,3,2,0,0,1,22,3,"Normal non-reference transaction location; Bay of Campeche, Veracruz, Mexico",3
ACCT01192,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT01193,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT02301,3,0,1,0,2,11,3,"Normal non-reference transaction location; 111 Jalnidhi Complex, Opp. Bahumali Building, Surat, Gujarat 395001",3
ACCT01194,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT01778,2,2,0,0,0,20,2,Normal non-reference transaction location,2
ACCT01196,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT01197,4,0,2,1,1,19,5,"216 Zhongshan East Rd, Shijiazhuang, Hebei, China; Normal non-reference transaction location; Bridge of the Americas Port Entry, El Paso, TX; Bay of Campeche, Veracruz, Mexico",4
ACCT02020,3,0,0,1,2,7,3,"Normal non-reference transaction location; Altamira, Tamaulipas, Mexico; Bridge of the Americas Port Entry, El Paso, TX",3
ACCT01199,3,1,1,1,0,20,3,"Bridge of the Americas Port Entry, El Paso, TX; Badiraguato, Sinaloa, Mexico; Manzanillo, Colima, Mexico",3
ACCT01200,2,0,1,0,1,9,3,Normal non-reference transaction location,3
ACCT01658,1,0,1,0,0,7,2,Normal non-reference transaction location,2
ACCT01201,1,0,0,0,1,2,1,"Bay of Campeche, Veracruz, Mexico",1
ACCT01203,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT01545,2,0,2,0,0,14,2,Normal non-reference transaction location,1
ACCT01206,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT01207,2,1,0,0,1,12,2,Normal non-reference transaction location,2
ACCT01569,2,1,1,0,0,17,2,Normal non-reference transaction location,2
ACCT01209,3,2,0,1,0,23,3,"Normal non-reference transaction location; Bachigualato, Culiacan, Sinaloa; San Luis, AZ",3
ACCT01210,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT01649,3,2,0,0,1,22,3,Normal non-reference transaction location; PRC to Sinaloa Corridor,3
ACCT01215,2,1,0,1,0,13,2,Normal non-reference transaction location,2
ACCT01216,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT01217,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT01802,2,0,0,2,0,6,2,Normal non-reference transaction location,2
ACCT01219,2,1,1,0,0,17,3,Normal non-reference transaction location,3
ACCT01220,1,1,0,0,0,10,2,Normal non-reference transaction location,2
ACCT01221,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT01223,3,1,0,0,2,14,3,Normal non-reference transaction location,3
ACCT01633,2,0,0,0,2,4,2,Normal non-reference transaction location,2
ACCT01224,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT01225,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT01227,2,0,0,1,1,5,2,Normal non-reference transaction location,2
ACCT01612,2,1,0,1,0,13,2,Normal non-reference transaction location,2
ACCT01229,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT01230,0,0,0,0,0,0,1,,1
ACCT02195,2,2,0,0,0,20,2,Normal non-reference transaction location,2
ACCT01233,1,0,0,0,1,2,1,"Bay of Campeche, Veracruz, Mexico",1
ACCT02364,2,1,0,0,1,12,2,"Paseo International South, San Diego, CA; Bay of Campeche, Veracruz, Mexico",2
ACCT01234,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT01236,1,0,0,0,1,2,1,Normal non-reference transaction location,1
ACCT01237,1,0,0,0,1,2,1,Normal non-reference transaction location,1
ACCT02113,3,0,1,1,1,12,3,Normal non-reference transaction location,3
ACCT02103,1,0,0,1,0,3,2,"Lincoln/Juarez Bridge, Laredo, TX",2
ACCT01239,1,0,0,1,0,3,1,Normal non-reference transaction location,1
ACCT01963,1,0,1,0,0,7,2,Normal non-reference transaction location,2
ACCT01241,0,0,0,0,0,0,1,,1
ACCT01242,1,1,0,0,0,10,1,Normal non-reference transaction location,1
ACCT01244,1,0,1,0,0,7,1,Normal non-reference transaction location,1
ACCT01245,1,0,0,1,0,3,1,Normal non-reference transaction location,1
